artist_name,album_name,song_name,song_popularity,song_duration_ms,song_danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_genre
Henry Jackman,The Falcon and the Winter Soldier: Vol. 1 (Episodes 1-3) [Original Soundtrack],Louisiana Hero,38,134149,0.53,0.455,7,-14.149,1,0.03,0.388,0.865,0.302,0.411,101.795,4,british
YUNGBLUD,21st Century Liability,Anarchist,55,167700,0.508,0.905,9,-4.467,0,0.311,0.00972,0,0.342,0.212,160.627,4,british
Matilda Mann,February,February,48,149626,0.31,0.206,4,-11.295,1,0.0478,0.908,1.65E-05,0.104,0.123,174.785,4,british
Daniel Pemberton,Spider-Man: Into the Spider-Verse (Original Score),The Prowler,45,165779,0.157,0.584,9,-12.255,1,0.0601,0.152,0.822,0.143,0.0744,149.927,4,british
The Rolling Stones,Honk (Deluxe),Doom And Gloom,50,238546,0.611,0.837,0,-4.558,1,0.0328,0.000596,0.0169,0.173,0.783,131.599,4,british
Adele;High Contrast,Hometown Glory,Hometown Glory - High Contrast Remix,55,396920,0.529,0.861,10,-6.306,0,0.0436,0.000621,0.175,0.109,0.116,173.021,4,british
The Beatles,Yellow Submarine Songtrack,All You Need Is Love,53,226666,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53E-06,0.113,0.7,102.967,4,british
Fenne Lily,On Hold,For a While,45,234618,0.493,0.275,2,-12.411,1,0.034,0.861,1.62E-05,0.107,0.155,129.952,4,british
The Beatles,1 (Remastered),From Me To You - Mono / Remastered,58,116160,0.581,0.821,0,-4.387,1,0.0318,0.507,0,0.108,0.968,136.145,4,british
Michael Price;David Arnold,Sherlock - Series 2 (Soundtrack from the TV Series),SHERlocked,39,224186,0.103,0.123,9,-21.249,0,0.0387,0.809,0.883,0.127,0.0393,90.258,4,british
Maybeshewill,Not for Want of Trying,He Films The Clouds Pt. 2,46,402573,0.453,0.689,5,-7.137,0,0.0303,0.698,0.889,0.0908,0.201,160.011,4,british
Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),No Time for Emotion,44,171680,0.224,0.239,9,-11.429,1,0.0343,0.382,0.000619,0.0865,0.0605,127.645,3,british
Peppa Pig,Feeling Calm,Time For Bed,26,190116,0.737,0.323,4,-7.48,1,0.0427,0.832,0,0.348,0.598,79.092,4,british
Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),Lemurian Star,40,186266,0.397,0.432,0,-20.755,0,0.0562,0.172,0.778,0.145,0.0378,136.267,5,british
Rory Gallagher,Rory Gallagher (Remastered 2017),I Fall Apart,54,312400,0.362,0.614,7,-13.297,0,0.0961,0.107,0.0012,0.123,0.664,79.432,4,british
Peppa Pig,Feeling Calm,My Friend Peppa,24,237114,0.804,0.708,5,-7.104,1,0.0405,0.391,0,0.089,0.924,137.957,4,british
The Beatles,Let It Be (Remastered),Two Of Us - Remastered 2009,58,216813,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46E-05,0.239,0.931,109.114,4,british
Alexi Murdoch,Towards The Sun,Through The Dark,43,330066,0.566,0.127,7,-18.624,1,0.0439,0.958,0.916,0.111,0.189,123.211,4,british
The Beatles,Abbey Road (Super Deluxe Edition),Here Comes The Sun - 2019 Mix,53,185706,0.569,0.557,9,-10.208,1,0.0428,0.038,0.000228,0.136,0.292,129.101,4,british
Peter And Gordon,Peter And Gordon,A World Without Love,51,164760,0.548,0.827,4,-6.197,1,0.0336,0.147,0,0.147,0.777,130.043,4,british
Seal,Best 1991 - 2004,Kiss from a Rose - Acoustic,55,324066,0.66,0.407,4,-9.72,0,0.0355,0.743,0,0.0784,0.268,119.354,3,british
Bombay Bicycle Club,A Different Kind Of Fix,Shuffle,61,235293,0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,4,british
Foy Vance,The Wild Swan,She Burns,56,229226,0.73,0.403,4,-10.146,1,0.0483,0.718,0.00242,0.0985,0.502,124.901,4,british
The Beatles,Abbey Road (Super Deluxe Edition),Oh! Darling - 2019 Mix,52,207146,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,3,british
Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Have You Ever Loved A Woman?,56,412960,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,3,british
Billie Marten,Writing of Blues and Yellows (Deluxe Version),Bird,48,220640,0.235,0.187,6,-12.754,1,0.0347,0.988,0.00197,0.106,0.118,85.962,4,british
The Servant,Collection,Liquefy,28,221426,0.658,0.771,11,-6.782,1,0.03,0.0268,1.07E-06,0.21,0.746,140.051,4,british
The Beatles,1 (Remastered),Paperback Writer - Remastered 2015,59,138200,0.472,0.856,7,-6.03,1,0.0562,0.147,2.78E-06,0.595,0.841,78.696,4,british
YUNGBLUD,YUNGBLUD,Don't Feel Like Feeling Sad Today,29,116483,0.528,0.899,0,-3.905,1,0.0451,0.00122,0,0.0724,0.646,94.989,4,british
The Beatles,Revolver (Remastered),Got To Get You Into My Life - Remastered 2009,59,149240,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27E-06,0.0838,0.711,136.679,4,british
The Beatles,Abbey Road (Remastered),The End - Remastered 2009,56,141613,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,1,british
Monty Python,Monty Python Sings,Always Look On The Bright Side Of Life,60,215333,0.669,0.535,2,-12.36,1,0.0972,0.432,0,0.208,0.739,120.071,4,british
The Beatles,Abbey Road (Remastered),She Came In Through The Bathroom Window - Remastered 2009,57,118626,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38E-05,0.314,0.69,80.652,4,british
The Troggs,From Nowhere,Wild Thing,65,155333,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,4,british
Matilda Mann,Because I Wanted You to Know,As It Is,51,184301,0.657,0.258,10,-12.613,1,0.0311,0.908,2.79E-06,0.116,0.318,127.725,4,british
The Beatles,Revolver (Remastered),And Your Bird Can Sing - Remastered 2009,57,120493,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,4,british
Blind Faith,Blind Faith,Can't Find My Way Home,54,196133,0.561,0.257,7,-17.417,1,0.0343,0.858,0.00185,0.0949,0.579,88.276,4,british
Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Tea For The Tillerman,57,65946,0.439,0.0675,0,-16.963,1,0.108,0.737,1.20E-05,0.0821,0.55,170.225,3,british
Nick Drake,Pink Moon,Road,56,119450,0.586,0.426,4,-8.673,0,0.0362,0.842,0.815,0.0898,0.793,150.968,4,british
Seth Lakeman,Poor Man's Heaven,Solomon Browne,27,173826,0.425,0.706,5,-7.054,1,0.0306,0.583,2.73E-06,0.172,0.921,78.47,3,british
Rumer,Mellow Adult Pop,Marie,0,161346,0.424,0.079,9,-16.861,1,0.0376,0.954,0.00147,0.0915,0.155,167.449,3,british
The Beatles,Rubber Soul (Remastered),You Won't See Me - Remastered 2009,55,199960,0.488,0.539,9,-8.752,1,0.0304,0.136,0,0.0538,0.473,115.941,4,british
Marianne Faithfull,Songs Of Innocence And Experience 1965-1995,Sister Morphine - 1969 Version,29,331960,0.423,0.468,9,-11.395,0,0.0322,0.0858,0.00231,0.197,0.178,161.328,4,british
The Rolling Stones,Havana Moon (Live),Sympathy For The Devil - Live,28,475217,0.614,0.929,9,-5.471,1,0.0446,0.405,0.109,0.954,0.551,107.978,4,british
Stephen Barton,Apex Legends (Original Soundtrack),Apex Legends: Main Theme,38,160015,0.453,0.643,10,-12.132,1,0.0385,0.0143,0.782,0.11,0.288,120.008,4,british
Alex Heffes;Anoushka Shankar,A Suitable Boy (Original Television Soundtrack),There is No Harm in Dawn,21,78440,0.226,0.257,0,-11.897,1,0.0348,0.916,0.789,0.0732,0.292,149.011,4,british
Craig Armstrong;Lana Del Rey,The Orchestral Score From Baz Luhrmann's Film The Great Gatsby,Hotel Sayre,48,202480,0.199,0.091,11,-20.603,0,0.0376,0.824,0.504,0.104,0.0338,65.611,4,british
Craig David;Bastille,The Time Is Now (Expanded Edition),I Know You (feat. Bastille),52,214960,0.56,0.761,9,-5.202,1,0.0879,0.126,0,0.0896,0.236,140.555,4,british
Luke Marzec,Saturday Went by Too Fast,Saturday Went by Too Fast,54,148500,0.805,0.586,8,-8.671,1,0.0901,0.393,2.85E-05,0.252,0.486,106.978,4,british
Charlie Cunningham,Permanent Way,Don't Go Far,17,219013,0.622,0.312,4,-16.105,1,0.0315,0.902,0.401,0.109,0.228,80.514,3,british
Adele,Send My Love (To Your New Lover),Send My Love (To Your New Lover),42,223078,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48E-06,0.172,0.567,164.069,4,british
Charlie Cunningham,Permanent Way,Headlights,16,212453,0.617,0.4,9,-15.469,1,0.0569,0.878,0.0285,0.0977,0.507,86.051,4,british
Henry Jackman;Matthew Margeson,Kingsman: The Golden Circle (Original Motion Picture Score),Kingsman Hoedown,41,137933,0.373,0.856,4,-7.503,1,0.0463,0.000664,0.947,0.103,0.402,151.733,4,british
YUNGBLUD,YUNGBLUD,Sex Not Violence,55,202768,0.45,0.893,0,-4.664,1,0.054,7.35E-05,0.000168,0.245,0.5,159.991,4,british
Greg Holden,I Don't Believe You (Acoustic Version),The Lost Boy (Bonus Track),49,208729,0.361,0.313,7,-9.922,1,0.0305,0.812,0,0.301,0.257,77.844,4,british
The Beatles,Please Please Me (Remastered),Anna (Go To Him) - Remastered 2009,57,177133,0.608,0.565,2,-11.06,1,0.0336,0.635,0,0.0601,0.835,109.286,4,british
Ciaran Lavery,Not Nearly Dark,Shame,53,251960,0.619,0.299,2,-7.744,1,0.0279,0.846,4.99E-05,0.243,0.31,115.405,4,british
Foy Vance;Ed Sheeran,Joy of Nothing,Guiding Light,48,351993,0.437,0.221,1,-12.044,1,0.0291,0.708,0.000131,0.101,0.286,133.746,4,british
The Shires,My Universe,Daddy's Little Girl,49,189640,0.427,0.376,11,-8.812,1,0.0318,0.785,0,0.0736,0.334,78.444,4,british
YUNGBLUD,YUNGBLUD,Don't Go,56,149672,0.521,0.916,0,-2.832,0,0.0555,0.00594,0,0.0781,0.841,170.012,4,british
Matilda Mann,Doomsday,Doomsday,52,189506,0.561,0.393,6,-10.728,1,0.0369,0.867,0,0.121,0.166,121.792,4,british
Yusuf / Cat Stevens,The Very Best Of Cat Stevens,The Wind,44,102640,0.756,0.181,2,-18.934,1,0.0435,0.921,0.0235,0.128,0.819,115.741,4,british
Jonny Greenwood,Spencer (Original Motion Picture Soundtrack),Spencer,41,103093,0.243,0.158,2,-24.65,0,0.0494,0.983,0.937,0.117,0.304,112.454,4,british
Sade,The Best of Sade,Paradise,62,217466,0.738,0.792,1,-7.873,1,0.0378,0.309,0.39,0.0679,0.968,99.817,4,british
The Beatles,The Beatles (Remastered),I'm So Tired - Remastered 2009,55,123493,0.433,0.483,9,-9.422,1,0.175,0.656,2.64E-05,0.539,0.717,68.492,4,british
The Beatles,Abbey Road (Remastered),Mean Mr Mustard - Remastered 2009,55,66533,0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96E-05,0.351,0.97,100.687,4,british
Sade,Promise,The Sweetest Taboo,64,277373,0.752,0.823,10,-9.455,0,0.0447,0.128,0.0098,0.303,0.962,91.563,4,british
The Beatles,1 (Remastered),Love Me Do - Mono / Remastered,56,140173,0.524,0.88,0,-3.865,1,0.0987,0.404,0.000191,0.154,0.758,148.058,4,british
Paloma Faith,Infinite Things,Me Time,43,197533,0.529,0.748,7,-5.089,0,0.0632,0.0534,0,0.209,0.523,81.993,4,british
Peppa Pig,Peppa's Adventures: The Album,North Star Lullaby,48,146198,0.655,0.217,5,-10.574,1,0.0297,0.881,0,0.0628,0.479,79.951,4,british
Shaun Escoffery,Shaun Escoffery,Days Like This,29,270200,0.682,0.822,4,-8.477,0,0.0524,0.00346,1.68E-05,0.355,0.567,108.022,4,british
Laura Marling,Song For Our Daughter,For You,52,237228,0.553,0.104,0,-16.152,1,0.0372,0.947,1.20E-05,0.0984,0.186,97.067,4,british
Leona Lewis,Spirit,A Moment Like This,57,257293,0.261,0.562,8,-3.667,1,0.0301,0.423,7.54E-06,0.131,0.167,70.543,4,british
William Walton;The Cambridge Singers;Aurora Orchestra;John Rutter,This is the Day: Music on Royal Occasions,Henry V: Henry V: Touch her soft lips and part,61,93840,0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,3,british
The Rolling Stones,Out Of Our Heads,Play With Fire - Mono Version,55,133320,0.578,0.429,2,-9.601,1,0.0268,0.178,6.01E-05,0.171,0.0889,108.738,4,british
Paloma Faith,Fall to Grace (Expanded Edition),Never Tear Us Apart,53,185000,0.532,0.487,0,-7.5,1,0.0264,0.368,9.64E-05,0.148,0.162,96.335,3,british
Lisa Stansfield,Biography: The Greatest Hits,Time to Make You Mine - Edit,28,250533,0.737,0.552,0,-10.095,1,0.0472,0.31,0.274,0.186,0.875,89.859,4,british
Gustav Holst;North Texas Wind Symphony;Eugene Migliaro Corporon,Composer's Collection: Gustav Holst,"Second Suite in F Major, Op. 28 No. 2, H. 106: II. Song Without Words ""I'll Love My Love""",29,151586,0.171,0.0115,0,-26.859,0,0.0461,0.993,0.943,0.0832,0.0712,62.911,4,british
The Beatles,Please Please Me (Remastered),Baby It's You - Remastered 2009,55,160520,0.608,0.494,4,-12.211,0,0.0345,0.778,0,0.0926,0.879,112.421,4,british
The Beatles,A Hard Day's Night (Remastered),I Should Have Known Better - Remastered 2009,58,163080,0.682,0.444,7,-7.689,1,0.0289,0.257,0,0.115,0.91,130.704,4,british
Amy Wadge,Walking Disaster,Thank Heaven I'm Healing,28,280491,0.591,0.385,3,-8.618,1,0.0277,0.354,0.00809,0.112,0.434,111.813,3,british
The Rolling Stones,Hot Rocks (1964-1971),Honky Tonk Women - Mono Version,59,179386,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,4,british
The Beatles,Magical Mystery Tour (Remastered),The Fool On The Hill - Remastered 2009,57,179106,0.356,0.26,4,-10.577,0,0.0314,0.913,2.10E-06,0.105,0.49,144.184,4,british
Joss Stone,The Best Of Joss Stone 2003 - 2009,Tell Me 'Bout It,28,171160,0.867,0.899,10,-5.192,0,0.113,0.00372,8.11E-05,0.798,0.715,109.301,4,british
Soul II Soul;Caron Wheeler,Fascinating Rhythms (Sound Systems & Dancefloor),Back To Life (However Do You Want Me) - Remastered,29,229160,0.813,0.582,7,-8.529,1,0.156,0.086,0.000154,0.0451,0.685,100.968,4,british
The Hollies,Confessions of the Mind (Expanded Edition),He Ain't Heavy He's My Brother - 1998 Remaster,61,262266,0.304,0.421,7,-7.769,1,0.0293,0.46,4.03E-05,0.163,0.216,75.928,4,british
Skunk Anansie,Paranoid & Sunburnt,All In The Name Of Pity,28,202066,0.403,0.858,9,-5.6,1,0.0665,0.00355,0.0026,0.0883,0.465,143.601,4,british
Rudy Vallee and His Connecticut Yankees,Halloween Classics: Songs That Scared The Bloomers Off Your Great-Grandma,With Her Head Tucked Underneath Her Arm,28,191466,0.715,0.159,2,-12.138,0,0.134,0.923,0,0.5,0.485,97.34,4,british
Rumer,Just Best Covers,Soul Rebel,0,213320,0.68,0.217,7,-13.193,1,0.0529,0.821,0.000188,0.0782,0.395,73.998,4,british
Peter Frampton,Frampton Comes Alive! (Deluxe Edition),"Baby, I Love Your Way - Live",64,281066,0.518,0.786,7,-5.739,1,0.0357,0.448,2.50E-05,0.7,0.463,72.269,4,british
Yusuf / Cat Stevens,Tea For The Tillerman (Super Deluxe),"If You Want To Sing Out, Sing Out",61,165133,0.687,0.284,0,-13.452,1,0.0355,0.791,0.0145,0.158,0.851,132.242,4,british
Rumer,Feeling Good - Adult Pop Favorites,Am I Forgiven?,0,210453,0.654,0.507,0,-9.359,1,0.0273,0.462,1.92E-06,0.109,0.611,116.986,4,british
Sam Brown,Songs About Love - The Classics,Stop - Edit,28,296093,0.329,0.407,9,-8.894,1,0.04,0.499,0,0.146,0.389,184.453,3,british
Edward Elgar;Sir Adrian Boult;London Symphony Orchestra,Classical Chillout,"Elgar: Variations on an Original Theme, Op. 36 ""Enigma"": Variation IX. Nimrod",29,237160,0.158,0.19,3,-16.299,1,0.0356,0.981,0.797,0.105,0.0365,69.116,3,british
Adele,Set Fire to the Rain,Set Fire to the Rain,43,242973,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68E-06,0.112,0.446,107.993,4,british
Snowy White;The White Flames,No Faith Required,Midnight Blues,49,513360,0.477,0.251,4,-12.852,0,0.0592,0.782,0.0387,0.0842,0.114,131.876,4,british
Rupert Gregson-Williams,Hacksaw Ridge (Original Motion Picture Soundtrack),One Man At A Time,46,150466,0.208,0.503,2,-13.311,1,0.05,0.392,0.869,0.104,0.0313,115.9,3,british
Lower Than Atlantis,Safe In Sound,I Don't Want to Be Here Anymore,43,250813,0.286,0.35,0,-8.427,1,0.0301,0.0165,0.000319,0.112,0.0871,129.796,4,british
Harry Gregson-Williams,The Equalizer (Original Motion Picture Soundtrack),The Equalizer,38,399400,0.396,0.424,7,-13.333,1,0.0338,0.0612,0.832,0.0916,0.0547,139.305,4,british
Natalie Holt,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],Catch Up,37,97911,0.308,0.478,7,-10.344,0,0.0323,0.445,0.307,0.257,0.0637,100.452,4,british
Nicholas Hooper,Harry Potter and the Half-Blood Prince (Original Motion Picture Soundtrack),In Noctem,49,120773,0.283,0.0575,0,-29.881,0,0.0442,0.982,0.952,0.115,0.0362,63.853,3,british
The Beatles,Love,I Want To Hold Your Hand,46,82397,0.287,0.753,7,-7.587,1,0.0387,0.0652,0,0.288,0.882,130.637,4,british
YUNGBLUD,YUNGBLUD,Die For A Night,53,92000,0.524,0.415,7,-9.683,1,0.0267,0.424,2.01E-05,0.114,0.524,90.942,4,british
Lisa Stansfield;Ian Devaney;Andy Morris,Affection,All Around the World - Remastered,64,265760,0.671,0.914,1,-4.598,1,0.107,0.573,2.77E-06,0.0856,0.806,101.201,4,british
Ben Howard,I Forget Where We Were,Small Things,54,343786,0.393,0.595,7,-9.825,0,0.0405,0.79,0.297,0.115,0.165,135.797,4,british
Snowy White,Bird of Paradise - An Anthology,Bird of Paradise,55,281466,0.474,0.443,1,-11.422,1,0.0365,0.6,0.607,0.316,0.313,143.644,4,british
Ben Howard,Every Kingdom,Black Flies,54,381506,0.581,0.36,8,-13.174,1,0.0289,0.44,0.00589,0.0924,0.107,132.469,4,british
Ben Howard,Keep Your Head Up,Depth Over Distance,55,288435,0.26,0.279,2,-11.095,0,0.0399,0.845,3.94E-05,0.105,0.0526,74.86,3,british
Katee Kross,Body & Soul,Old Soul,28,148405,0.689,0.403,9,-11.286,1,0.0277,0.0807,0,0.089,0.544,105.982,4,british
Nicholas Hooper,Harry Potter And The Order Of The Phoenix (Original Motion Picture Soundtrack),Dumbledore's Army,52,160253,0.337,0.119,7,-21.437,1,0.0382,0.793,0.794,0.161,0.209,80.265,4,british
Henry Jackman,X-MEN: FIRST CLASS,Frankenstein's Monster,39,182573,0.147,0.331,8,-11.869,1,0.0344,0.596,0.866,0.114,0.0395,68.159,4,british
The Beatles,Abbey Road (Remastered),Sun King - Remastered 2009,56,146266,0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,4,british
Nick Mulvey,In Your Hands,In Your Hands - Single Version,61,230164,0.605,0.598,3,-9.263,1,0.0323,0.605,0.00999,0.157,0.753,105.945,4,british
Tom Rosenthal,The Pleasant Trees (Volume 2),Middle Of My Mind,49,164721,0.607,0.198,2,-14.271,1,0.038,0.963,0.00425,0.107,0.381,76.702,4,british
Alice Russell,To Dust,Citizens,44,167400,0.883,0.277,7,-9.518,0,0.0606,0.811,0.00015,0.0808,0.628,94.998,4,british
The Beatles,Abbey Road (Remastered),Polythene Pam - Remastered 2009,55,72640,0.474,0.939,11,-8.884,0,0.199,0.00472,0.674,0.19,0.499,166.829,4,british
John Powell;Jon Thor Birgisson;Gerard Butler;Craig Ferguson;Mary Jane Wells,How to Train Your Dragon 2 (Music from the Motion Picture),For the Dancing and the Dreaming,49,186613,0.326,0.0703,0,-19.58,1,0.0975,0.435,0,0.0622,0.247,75.675,3,british
Allman Brown,1000 Years,Sweetest Thing,54,218502,0.546,0.411,2,-9.308,1,0.0475,0.701,9.73E-05,0.0955,0.528,79.785,4,british
YUNGBLUD,YUNGBLUD,The Emperor,53,175150,0.514,0.949,8,-3.048,0,0.0872,0.000309,2.46E-05,0.29,0.608,160.063,4,british
Roo Panes,Nightjar and the Nightingale,Remember Fall In Montreal,54,301413,0.455,0.297,0,-11.952,1,0.0304,0.921,0.191,0.12,0.179,135.879,4,british
Izzy Bizu,A Moment of Madness (Deluxe),Glorious,27,213786,0.747,0.517,9,-6.266,0,0.0328,0.192,3.28E-06,0.389,0.515,93.011,4,british
YUNGBLUD;Chloe Noone,parents (with Chloe Noone),parents (with Chloe Noone),53,173892,0.609,0.842,9,-4.478,0,0.0944,0.025,0,0.2,0.576,82.02,4,british
Vashti Bunyan,Some Things Just Stick In Your Mind,Don't Believe,46,97186,0.645,0.161,10,-18.503,0,0.0838,0.996,0.316,0.107,0.668,113.731,4,british
The Beatles,Let It Be (Remastered),Maggie Mae - Remastered 2009,50,40040,0.516,0.515,2,-12.035,0,0.215,0.379,0,0.103,0.524,169.039,4,british
YUNGBLUD,weird!,strawberry lipstick,56,163861,0.408,0.92,10,-3.729,1,0.133,9.56E-06,0,0.426,0.181,126.947,4,british
The Beatles,A Hard Day's Night (Remastered),I'm Happy Just To Dance With You - Remastered 2009,55,116373,0.658,0.537,6,-7.535,0,0.0307,0.138,0,0.0572,0.887,132.115,4,british
Toddler Fun Learning,The Happy Animal Choir and Other Favourite Nursery Rhymes for Children,Miss Polly Had a Dolly,41,89094,0.961,0.484,0,-6.108,1,0.0829,0.449,1.74E-06,0.193,0.818,120.036,4,british
Bess Atwell,"Already, Always",Time Comes in Roses,53,191760,0.45,0.244,5,-12.895,1,0.0379,0.768,0,0.352,0.113,122.885,4,british
DragonForce,Valley of the Damned (2010 Edition),Starfire - Remastered,36,353933,0.416,0.799,7,-4.684,1,0.0365,0.233,0,0.392,0.309,150.112,4,british
Howard Blake;Vladimir Ashkenazy,Weihnachten Klassik 2022,"Walking In The Air (Excerpt ""Lifecycle""), Op. 310",0,186000,0.317,0.0308,1,-32.624,0,0.0609,0.993,0.941,0.0951,0.104,100.197,4,british
The Beatles,1 (Remastered),Lady Madonna - Remastered 2015,58,136826,0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,4,british
Duffy,Coffee break 2020,Warwick Avenue,28,230186,0.496,0.597,0,-5.829,0,0.041,0.331,0,0.11,0.457,170.053,4,british
Amy Wadge,Keeping Faith: Series 2,Not Enough,27,173619,0.36,0.167,3,-11.568,1,0.0577,0.949,4.07E-06,0.11,0.329,179.149,3,british
Maurizio Malagnini;Peter Salem,Call the Midwife,The Adventure of Life,27,203248,0.128,0.324,7,-12.75,1,0.0379,0.806,0.961,0.111,0.0382,83.327,3,british
James Hunter,The Hard Way,The Hard Way,28,149026,0.761,0.603,6,-7.388,0,0.0403,0.568,0,0.0944,0.969,138.112,4,british
The Beatles,Revolver (Remastered),Good Day Sunshine - Remastered 2009,58,129293,0.77,0.496,11,-8.45,1,0.0468,0.719,0,0.123,0.571,117.331,3,british
The Beatles,With The Beatles (Remastered),Roll Over Beethoven - Remastered 2009,55,165466,0.351,0.749,2,-9.435,1,0.0628,0.289,0,0.0952,0.967,160.673,4,british
Howard Blake,Poltergeist: Classic Horror Film Themes Vol. 3 (1980-1982),The Changeling: Music Box Theme,0,126310,0.415,0.0683,5,-19.397,1,0.0405,0.984,0.918,0.159,0.172,77.364,3,british
The James Hunter Six,Whatever It Takes,Blisters,28,166733,0.697,0.519,9,-9.324,1,0.0708,0.832,0.792,0.104,0.871,112.247,4,british
Toddler Fun Learning,The Happy Animal Choir and Other Favourite Nursery Rhymes for Children,Hop Little Bunnies,54,120859,0.773,0.41,0,-8.295,1,0.0398,0.862,0,0.116,0.455,112.098,5,british
Them;Van Morrison,The Essential Van Morrison,Gloria (feat. Van Morrison) - Stereo Version,64,156800,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,4,british
