song_name,song_popularity,song_duration_ms,song_danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
FUNERAL GREY,0,164138,0.645,0.85,1,-3.627,0,0.0898,0.0202,0,0.656,0.961,145.971,4
This Christmas (I'll Burn It To The Ground),0,207000,0.516,0.943,6,-5.593,0,0.054,0.00131,0,0.324,0.285,94.998,3
Atmosphere,1,249478,0.616,0.387,6,-11.813,1,0.0314,0.227,0.514,0.116,0.435,120.03,4
Elegia,0,296080,0.431,0.44,7,-10.288,1,0.0331,0.0515,0.868,0.234,0.0384,76.788,3
Skeleton - Slowed & Reverb,1,238488,0.425,0.749,0,-4.935,1,0.0663,0.00459,0,0.497,0.261,133.913,4
Horror Business,1,165866,0.323,0.943,5,-8.451,1,0.0538,0.588,0.00529,0.227,0.0606,90.264,4
Halloween,2,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
SELF-SABOTAGE,0,157053,0.603,0.872,9,-4.111,1,0.0596,0.137,0,0.596,0.416,118.022,4
Halloween,3,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
Skeleton - Slowed & Reverb,0,238488,0.425,0.749,0,-4.935,1,0.0663,0.00459,0,0.497,0.261,133.913,4
World in Motion,1,272133,0.609,0.93,1,-5.861,1,0.0511,0.0273,0.0327,0.107,0.729,123.908,4
Minstrel Boy - Film Verson,15,337173,0.351,0.674,7,-9.068,1,0.0376,0.00644,0.419,0.0536,0.414,174.162,3
Halloween,2,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
The Passenger,0,281026,0.487,0.935,0,-3.544,1,0.053,0.0398,5.53E-06,0.57,0.735,134.831,4
Halloween,1,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
Halloween,0,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
Halloween,0,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
Halloween,0,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4
Love Will Tear Us Apart,0,204621,0.524,0.902,2,-8.662,1,0.0368,0.000989,0.695,0.137,0.907,146.833,4
Ojos De Video Tape,0,217853,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4
Minstrel Boy - Film Verson,4,337173,0.351,0.674,7,-9.068,1,0.0376,0.00644,0.419,0.0536,0.414,174.162,3
"Temptation (7"" Version) - 2015 Remaster",1,324413,0.775,0.743,0,-8.794,1,0.0306,0.000868,0.0712,0.177,0.649,125.611,4
Halloween - Master Sound Productions 1980,0,106666,0.418,0.845,0,-12.182,1,0.0415,0.572,0.144,0.115,0.202,113.794,3
Halloween - Master Sound Productions 1980,0,106666,0.418,0.845,0,-12.182,1,0.0415,0.572,0.144,0.115,0.202,113.794,3
Yendo De La Cama Al Living,0,283760,0.659,0.433,7,-9.426,0,0.19,0.368,0.000312,0.13,0.572,80.115,4
Demoliendo Hoteles,0,135973,0.616,0.702,10,-8.467,0,0.0618,0.00321,0,0.391,0.41,78.728,4
Psycho Killer - 2005 Remaster,78,261413,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
Monsters (feat. Demi Lovato and blackbear),66,174424,0.51,0.787,0,-3.712,0,0.0529,0.0137,0,0.368,0.793,162.092,4
Trouble,72,225973,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4
Monsters (feat. blackbear),71,174067,0.369,0.845,0,-3.449,0,0.0611,0.0493,0,0.416,0.782,78.532,4
Tonight Tonight,73,200466,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,4
Dirty Mind,63,197601,0.642,0.861,4,-3.837,1,0.294,0.0318,0,0.23,0.582,92.912,4
The Middle,81,165853,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,4
Ever Enough,56,187293,0.356,0.625,1,-3.455,1,0.0317,0.219,0,0.107,0.293,165.902,4
"Dear Maria, Count Me In",77,182826,0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,4
Heaven Knows I'm Miserable Now - 2011 Remaster,77,215760,0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,4
What's My Age Again?,80,148360,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,4
Stand Up,62,263213,0.498,0.702,0,-7.833,1,0.0401,0.0193,3.68E-06,0.0669,0.542,79.3,4
Wolf in Sheep's Clothing,62,187880,0.445,0.907,11,-3.894,0,0.0773,0.00161,0,0.403,0.71,165.069,4
Geberiyorum - Nazım Hikmet Ran Günler Şiiri,47,172082,0.637,0.341,7,-8.72,0,0.042,0.0536,0.000654,0.125,0.515,113.065,5
Si Supieras,47,252666,0.485,0.961,8,-2.849,1,0.0579,0.0237,1.81E-06,0.196,0.428,102.662,4
The Kids Aren't Alright,81,180160,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81E-05,0.0579,0.766,99.607,4
Welcome to My Life,69,206773,0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,4
Dear Ndut,48,277629,0.488,0.801,9,-5.929,1,0.0315,0.0192,0,0.308,0.578,92.555,4
Ketidakrelaanku,48,252591,0.38,0.901,1,-4.443,1,0.0463,0.00957,0,0.476,0.601,159.945,4
Para Vestirte Hoy,48,242186,0.53,0.908,9,-4.648,0,0.244,0.0242,3.69E-06,0.0854,0.145,180.016,4
Ho Ho Hopefully,0,220813,0.6,0.456,1,-6.402,1,0.0304,0.627,0,0.176,0.339,120.066,4
Santa Stole My Girlfriend,0,182960,0.677,0.493,7,-6.595,1,0.0323,0.601,0,0.306,0.738,107.993,4
Santa Stole My Girlfriend,0,182960,0.677,0.493,7,-6.595,1,0.0323,0.601,0,0.306,0.738,107.993,4
Conto De Fraldas,47,272293,0.675,0.594,2,-7.518,1,0.0281,0.0348,1.91E-05,0.451,0.598,118.052,4
Entero O A Pedazos,48,269186,0.333,0.559,10,-6.197,1,0.0345,0.493,0,0.0712,0.39,129.74,5
Hechizos,47,279013,0.595,0.907,4,-6.206,0,0.0387,0.0138,0,0.13,0.427,97.469,4
Eso Vive,49,181560,0.671,0.961,11,-2.564,1,0.0732,0.00558,1.31E-05,0.0306,0.922,104.054,4
Rindumu Disana,50,194430,0.502,0.925,4,-4.319,1,0.0529,0.00197,0,0.302,0.646,80.02,4
Spellbound,0,197106,0.412,0.931,7,-6.348,1,0.0449,0.016,0,0.0772,0.295,148.813,4
Losing My Edge,0,470215,0.754,0.978,5,-5.989,0,0.0664,0.000321,0.453,0.348,0.89,116.169,4
Mil Horas,0,165186,0.706,0.474,7,-8.55,0,0.0598,0.242,0,0.0789,0.545,99.776,4
Halloween,0,221466,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4
Love Shack (Edit),0,257519,0.701,0.792,7,-8.644,0,0.0549,0.142,1.21E-06,0.764,0.9,133.451,4
Get Innocuous! - Soulwax Remix,0,601240,0.667,0.997,0,-5.832,1,0.0457,0.0745,0.744,0.241,0.693,117.999,4
Spellbound,0,197106,0.412,0.931,7,-6.348,1,0.0449,0.016,0,0.0772,0.295,148.813,4
Halloween,1,221466,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4
Spellbound,0,197106,0.412,0.931,7,-6.348,1,0.0449,0.016,0,0.0772,0.295,148.813,4
Indahkah Perbedaan,49,260893,0.57,0.865,2,-4.832,1,0.0373,0.0363,0,0.0866,0.431,140.107,4
Halloween,0,221466,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4
Spellbound,0,197106,0.412,0.931,7,-6.348,1,0.0449,0.016,0,0.0772,0.295,148.813,4
Halloween,2,221466,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4
Halloween,1,221466,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4
Eu Não Matei Joana d'Arc,47,225533,0.399,0.75,2,-11.185,1,0.118,0.00481,0.000483,0.0748,0.745,197.679,4
El Ojo Blindado,50,134173,0.192,0.894,2,-7.136,1,0.0421,3.42E-06,0.0028,0.025,0.67,194.458,4
Eu Não Gosto de Ninguém,49,231760,0.41,0.951,9,-4.762,1,0.0556,2.99E-05,0,0.187,0.61,164.088,4
Daft Punk Is Playing at My House,0,201720,0.922,0.839,7,-6.908,1,0.0502,0.0195,0.00049,0.0217,0.977,135.997,4
Sin Gamulán,0,195400,0.615,0.549,9,-12.159,1,0.0481,0.536,8.43E-06,0.0536,0.391,75.054,4
Reggae do Manero - Ao Vivo | Acústico,46,325024,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62E-06,0.368,0.625,134.053,4
Lunes Por La Madrugada,0,194693,0.613,0.655,2,-9.229,1,0.0288,0.0206,1.16E-06,0.224,0.557,138.854,4
A mais pedida,0,233733,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43E-05,0.0693,0.467,125.056,4
遥か彼方,64,243346,0.308,0.955,4,-3.763,1,0.111,2.39E-05,0.113,0.166,0.237,174.991,4
Seven Nation Army - The Glitch Mob Remix,65,257021,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4
This Charming Man - 2011 Remaster,77,162920,0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
Perfect,70,277026,0.494,0.672,3,-4.877,1,0.0405,0.0273,0,0.105,0.557,156.208,4
Face Down,76,192000,0.545,0.932,7,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,4
Cold Cold Cold,69,214386,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.70E-05,0.059,0.715,136.125,4
Astronaut,54,220746,0.456,0.879,9,-3.457,0,0.0353,0.00197,0,0.095,0.536,148.131,4
First Date,77,171533,0.579,0.928,0,-4.344,1,0.0411,0.000715,0,0.18,0.882,95.594,4
Jet Lag (feat. Natasha Bedingfield),64,204526,0.535,0.962,11,-3.453,1,0.0638,0.00361,0,0.163,0.687,144.984,4
Friday I'm In Love,77,215160,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75E-05,0.359,0.514,136.205,4
Asleep - 2011 Remaster,65,253560,0.512,0.255,0,-15.867,1,0.0291,0.88,0.532,0.146,0.215,115.144,3
Sold Out,58,213093,0.632,0.954,4,-2.479,0,0.0604,0.129,0,0.414,0.788,120.061,4
Telescope,65,228293,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33E-05,0.0986,0.176,93.568,4
Two Is Better Than One (feat. Taylor Swift),66,242840,0.521,0.702,0,-5.189,1,0.0331,0.189,0,0.0962,0.25,127.976,4
La Nave,44,223946,0.67,0.896,8,-6.069,0,0.057,0.382,0.0201,0.233,0.787,115.4,4
Voices In My Head,73,191414,0.546,0.898,2,-3.067,0,0.162,0.0266,0,0.129,0.639,173.17,4
The Passenger,73,283360,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62E-06,0.733,0.696,134.88,4
Boys Don't Cry,77,155973,0.462,0.836,11,-5.766,0,0.0621,0.00517,0,0.18,0.671,168.766,4
I'm Shipping Up To Boston,70,153600,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4
Howlin' for You,66,191956,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4
Blitzkrieg Bop - 2016 Remaster,73,134466,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4
Somebody Out There,58,209226,0.405,0.409,7,-7.149,1,0.0305,0.343,0,0.197,0.233,119.954,3
Laberintos,46,201240,0.166,0.969,9,-5.107,0,0.07,0.00377,0,0.15,0.709,215.513,4
No Te Alejes Tanto De Mí,45,209893,0.783,0.292,2,-18.026,1,0.0404,0.164,0.00185,0.153,0.696,120.802,4
La noche de la mesa triste,46,259946,0.49,0.965,8,-3.365,1,0.0893,0.00156,0.00703,0.313,0.558,92.131,4
Camaleón - Remasterizado 2007,46,281480,0.374,0.92,8,-7.561,1,0.0478,8.92E-05,0.491,0.0864,0.55,195.93,4
Perdiendo el Tiempo,46,232240,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4
Buscando un Símbolo de Paz,47,282840,0.687,0.926,5,-7.313,1,0.0548,0.0486,0.00174,0.162,0.58,115.753,4
Huésped en casa propia,44,222280,0.469,0.954,0,-3.773,0,0.0945,8.76E-05,0.000236,0.176,0.453,136.104,4
Ex-Quadrilha da Fumaça,46,185360,0.549,0.945,1,-4.534,1,0.295,0.00636,0,0.106,0.453,105.3,4
Vahos del Ayer,45,152746,0.504,0.884,2,-5.09,1,0.133,0.00481,1.48E-06,0.0817,0.743,115.18,4
Lips Like Sugar,0,291866,0.552,0.934,4,-4.039,1,0.0299,0.00448,0.0207,0.258,0.863,130.001,4
Buenas Noticias,45,223733,0.595,0.761,2,-8.677,0,0.0272,0.226,0.000157,0.586,0.791,84.993,4
Ciúme,44,242453,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4
Meio Psicopata,45,137306,0.399,0.995,11,-3.916,0,0.111,5.80E-05,0,0.0231,0.395,92.414,4
Kembali,47,233927,0.507,0.824,2,-9.444,1,0.0523,0.019,0,0.191,0.373,160.044,4
Peaches,1,247080,0.569,0.577,10,-9.719,0,0.0699,0.00877,0.00913,0.0758,0.961,71.707,4
Terima Kasih,44,227893,0.483,0.908,2,-4.311,1,0.0517,0.00307,0,0.247,0.793,177.936,4
Sadarkan Aku,45,273476,0.625,0.924,2,-4.766,1,0.033,0.00176,1.03E-06,0.0582,0.51,112.053,4
Seharusnya,46,266546,0.583,0.736,7,-4.805,1,0.0281,0.000961,0,0.119,0.446,111.982,4
Memories of You,45,229225,0.609,0.869,2,-7.95,1,0.12,0.00396,0,0.15,0.726,112.071,4
The Killing Moon,0,346280,0.522,0.85,7,-4.769,1,0.0361,0.132,0.0329,0.295,0.71,124.216,4
Nós Vamos Invadir Sua Praia,45,328200,0.292,0.98,4,-5.588,0,0.225,0.000502,0.00126,0.988,0.517,167.889,4
Más Feliz Que la Mierda,44,116106,0.4,0.742,0,-5.335,1,0.0453,0.000545,5.39E-05,0.101,0.366,99.299,4
Cinta Semestinya,45,200106,0.482,0.89,2,-5.076,1,0.0304,0.00323,0,0.0904,0.699,99.808,4
Percayalah - Bonus Track,45,208823,0.449,0.785,2,-5.664,1,0.0391,0.0993,0,0.238,0.417,169.94,4
Bom É Quando Faz Mal,45,169106,0.501,0.974,5,-2.371,1,0.0909,0.0184,0,0.351,0.588,167.999,4
Town Called Malice,0,174160,0.534,0.955,7,-5.338,1,0.0918,0.00368,0.0519,0.0719,0.759,101.724,4
Rezo Por Vos,0,210773,0.609,0.824,0,-8.383,1,0.0377,0.0782,0.0584,0.539,0.435,118.534,4
The Times They Are A-Changin',1,180653,0.343,0.954,7,-4.799,1,0.13,0.0604,1.24E-05,0.222,0.341,152.115,4
All About Us,57,206173,0.44,0.547,4,-5.26,1,0.027,0.168,0,0.117,0.365,172.227,4
Back to the Old House - 2011 Remaster,74,186626,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
Gives You Hell,70,213106,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
Adam's Song,74,249626,0.52,0.775,0,-5.803,1,0.0348,0.034,0,0.364,0.382,136.028,4
Lonely Boy,73,193653,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4
Sleepwalking,67,187140,0.424,0.682,11,-3.194,0,0.035,0.0248,0,0.0918,0.58,176.014,4
Tonight,65,218586,0.598,0.547,10,-5.93,0,0.0232,0.285,0,0.0891,0.25,77.969,4
Your Guardian Angel,66,229234,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03E-06,0.626,0.382,112.62,4
Snakes (from the series Arcane League of Legends),64,161376,0.426,0.842,1,-6.238,0,0.236,0.000397,0.00125,0.379,0.366,157.86,4
Stjerner På Himlen,44,215295,0.466,0.94,11,-4.11,0,0.0683,0.0137,0.0203,0.366,0.509,158.091,4
Génesis - MTV Unplugged,44,515693,0.275,0.87,2,-4.787,1,0.156,0.0449,0.551,0.795,0.265,143.179,4
Lunar De Clavícula,42,224813,0.491,0.804,8,-5.336,1,0.0553,0.0202,0.000238,0.154,0.714,125.175,4
Corazon De Un Cuento Roto,43,225626,0.546,0.975,8,-3.211,1,0.0609,0.00162,1.69E-06,0.103,0.689,115.917,4
Percayalah - New Version,43,225594,0.537,0.787,2,-4.689,1,0.0311,0.00992,0,0.067,0.69,92.554,4
En Los Sueños,44,223080,0.687,0.835,8,-5.828,1,0.0322,0.0429,0.000195,0.0938,0.794,141.052,4
Cada Martes,45,310000,0.496,0.921,6,-4.771,0,0.0445,0.00228,1.49E-05,0.641,0.49,97.35,4
Misis Guiñi,43,145718,0.323,0.952,0,-2.126,0,0.0707,0.0672,0,0.294,0.708,203.844,4
Dicha Feliz,44,213040,0.663,0.35,7,-10.513,1,0.0294,0.142,0.00276,0.123,0.179,76.111,4
London Calling - Remastered,72,200480,0.651,0.801,0,-7.34,1,0.0514,0.123,0,0.0825,0.776,133.769,4
Menyesal,44,216005,0.429,0.887,3,-2.718,1,0.0454,0.0262,0.000309,0.113,0.465,145.063,4
Fanky,44,284733,0.759,0.589,0,-12.313,1,0.0398,0.000566,0.62,0.0682,0.583,111.148,4
Juana de Arco,44,158960,0.666,0.885,11,-7.147,1,0.0264,0.00964,0.0223,0.126,0.827,132.033,4
Me Chama (Deluxe Version),44,219788,0.43,0.776,2,-5.563,1,0.0412,0.137,0.00046,0.804,0.491,105.076,4
Aves Migratorias,44,202826,0.744,0.823,9,-6.44,1,0.0307,0.0133,0.427,0.0919,0.962,120.018,4
"Christmas, Baby Please Come Home",0,162911,0.438,0.907,8,-4.996,1,0.0361,4.32E-05,0,0.115,0.545,75.051,4
Te doy una canción,44,164813,0.51,0.838,9,-4.218,1,0.0551,0.0502,0,0.103,0.518,150.061,4
"Christmas, Baby Please Come Home",0,162911,0.438,0.907,8,-4.996,1,0.0361,4.32E-05,0,0.115,0.545,75.051,4
"Christmas, Baby Please Come Home",0,162911,0.438,0.907,8,-4.996,1,0.0361,4.32E-05,0,0.115,0.545,75.051,4
Dean's Dream,43,107866,0.404,0.921,6,-5.758,0,0.0415,0.00809,4.45E-06,0.16,0.849,110.589,4
Cartonero,44,192693,0.5,0.831,5,-4.582,0,0.0383,0.00718,0,0.275,0.813,169.874,4
Velhas Fotos,43,223840,0.603,0.817,7,-7.059,1,0.0299,1.52E-05,0.0115,0.107,0.795,125.033,4
El Cielo Puede Esperar,44,253840,0.39,0.757,3,-11.223,0,0.0311,0.0016,0.000758,0.0388,0.739,159.319,4
A Arte do Insulto,44,110986,0.295,0.96,0,-3.357,1,0.105,5.00E-05,0,0.416,0.835,178.374,4
X'Mas Time (It Sure Doesn't Feel Like It),0,177640,0.47,0.666,2,-5.141,1,0.0321,0.0427,0,0.268,0.374,125.518,4
Remédios Demais,43,144266,0.359,0.991,2,-3.688,1,0.121,0.000762,2.23E-05,0.0837,0.433,181.231,4
Swamp Thing,44,356973,0.373,0.747,10,-7.306,0,0.0248,0.00383,0.187,0.0646,0.317,99.121,4
X'Mas Time (It Sure Doesn't Feel Like It),0,177640,0.47,0.666,2,-5.141,1,0.0321,0.0427,0,0.268,0.374,125.518,4
Eso Es Todo Lo Que Soy,44,210337,0.516,0.971,0,-5.858,1,0.271,0.00579,0,0.12,0.423,182.074,4
Jalan Lain Ke Hatimu,44,235240,0.397,0.937,6,-4.189,0,0.0389,0.0114,0,0.398,0.693,172.021,4
"Tohle je rock´n´roll, vy buzny!",43,142207,0.614,0.954,1,-2.237,1,0.0434,0.00547,0,0.0451,0.745,120.065,4
Selly Punker,44,161803,0.509,0.88,7,-8.673,1,0.0801,0.00768,0,0.277,0.816,190.065,4
Rezo por Vos,44,268480,0.613,0.784,2,-10.718,1,0.0391,0.129,4.94E-05,0.204,0.456,120.645,4
La Murga de la Virgencita,44,294733,0.557,0.896,4,-6.52,0,0.0346,0.000931,0.000186,0.339,0.561,101.073,4
Mañana en el Abasto,44,248306,0.744,0.549,4,-14.125,1,0.0271,0.0784,0.00237,0.0886,0.351,97.082,4
Fairytale of New York (Edit) - Radio Edit,0,275896,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3
Fairytale of New York (Edit) - Radio Edit,0,275896,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3
Fairytale of New York (Edit) - Radio Edit,0,275896,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3
Fairytale of New York (Edit) - Radio Edit,0,275896,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3
Já jsem Aleš,43,230314,0.503,0.874,7,-5,1,0.0406,0.055,0,0.256,0.524,137.989,4
Fairytale of New York (Edit) - Radio Edit,0,275896,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3
FUCK ABOUT IT (feat. blackbear),64,172375,0.489,0.868,9,-3.767,0,0.0556,0.0226,0,0.387,0.457,158.114,4
Heads Will Roll,68,221000,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4
Fall for You (Acoustic),64,176946,0.433,0.307,0,-8.796,1,0.0327,0.65,0,0.0635,0.378,178.114,4
Just Like Heaven,72,212013,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4
Psycho Killer,56,261413,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,4
"Check Yes, Juliet",29,218640,0.346,0.915,2,-4.201,1,0.0759,0.00198,0,0.18,0.343,166.843,4
Baby Blue Eyes,56,220013,0.404,0.726,11,-2.926,1,0.028,0.0501,0,0.214,0.408,168.878,4
Like We Used To,60,203733,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,4
Summer Paradise (feat. Sean Paul) - Single Version,61,234786,0.421,0.822,2,-4.415,1,0.0542,0.0132,0,0.092,0.751,171.935,4
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",70,112706,0.241,0.468,2,-9.579,1,0.0272,0.534,0,0.161,0.451,91.581,3
Bad Reputation,68,169186,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4
Therapy,60,224200,0.313,0.713,9,-4.489,1,0.0327,0.0258,0,0.135,0.196,169.871,4
I Hate Myself for Loving You,68,246800,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08E-06,0.192,0.605,117.932,4
Tanpa Dirimu,44,237906,0.449,0.902,1,-3.293,1,0.0447,0.000195,0,0.0926,0.36,80.086,4
Hombre De Lata - MTV Unplugged,42,186202,0.216,0.618,0,-7.173,1,0.0312,0.0481,0,0.799,0.301,188.799,3
El Cuerpo Del Delito - Remasterizado 2007,43,226653,0.769,0.888,11,-5.057,0,0.0485,0.54,0.000218,0.0771,0.949,134.065,4
Det Er Knud Som Er Død,43,185121,0.395,0.779,9,-5.117,0,0.0432,0.0338,3.97E-06,0.226,0.116,167.104,4
1 X 0 Eu,43,220173,0.559,0.851,11,-5.199,1,0.0328,0.000964,0,0.228,0.515,116.964,4
Agradable Locura Temporal,42,219200,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4
Vamos las Bandas,43,228266,0.435,0.74,0,-6.354,1,0.0299,0.0545,0.000105,0.0862,0.622,133.433,4
Cursi,44,176893,0.289,0.734,5,-7.164,1,0.0351,0.00129,0,0.135,0.621,153.39,4
Setentista,43,229746,0.421,0.907,4,-4.422,1,0.0476,0.0167,6.55E-05,0.198,0.668,156.023,4
Wayahe Hiling,43,274923,0.673,0.876,11,-3.947,0,0.133,0.0146,0.000417,0.112,0.777,180.152,4
Malos Amigos,42,132001,0.565,0.94,2,-2.464,1,0.0419,0.00752,4.85E-06,0.315,0.831,148.009,4
Nuevos Trapos,43,245040,0.693,0.674,3,-7.935,1,0.0329,0.00776,0.00588,0.114,0.906,131.317,4
Cansado de ser,42,264959,0.569,0.772,2,-5.09,1,0.0302,0.0488,0,0.164,0.396,119.938,4
Rama,42,210773,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02E-06,0.445,0.478,150.13,4
El Golem de Paternal,43,234906,0.582,0.893,0,-5.193,1,0.0389,0.000184,0.0868,0.0992,0.707,136.006,4
Pasajera En Trance - Live,42,203973,0.591,0.614,0,-10.492,1,0.041,0.527,0.0175,0.979,0.601,99.28,4
Rebelde Sem Causa - Acústico,42,175280,0.457,0.911,0,-6.373,1,0.0782,0.14,0.000228,0.711,0.669,173.135,4
El Fantasma,0,237800,0.62,0.609,7,-4.779,1,0.0291,0.201,0,0.0625,0.621,139.065,4
De Más,43,180720,0.56,0.922,7,-5.184,1,0.0638,0.0833,0,0.0799,0.856,149.79,4
Vita-Set - Remasterizado 2007,43,266826,0.271,0.978,11,-4.654,0,0.178,0.0893,0.588,0.96,0.474,178.936,4
Asesíname,43,223173,0.491,0.674,2,-7.691,1,0.0265,0.0264,0.0312,0.451,0.342,93.085,4
I Was A Teenage Werewolf - Remastered,1,183866,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4
I Was A Teenage Werewolf - Remastered,1,183866,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4
En Los Sueños - Acustico,0,264013,0.632,0.692,8,-5.915,1,0.0412,0.492,6.71E-05,0.701,0.666,139.727,4
El Fantasma,0,237800,0.62,0.609,7,-4.779,1,0.0291,0.201,0,0.0625,0.621,139.065,4
Até Quando Esperar,43,268986,0.504,0.871,2,-6.669,1,0.0436,0.000157,0.00179,0.118,0.601,94.095,4
O Último Bar,42,187333,0.455,0.974,9,-2.6,1,0.0486,0.00341,0,0.157,0.817,167.934,4
Cuadros Dentro De Cuadros - Acustico,0,211208,0.587,0.419,11,-9.067,1,0.0992,0.624,0,0.291,0.607,129.543,4
Surfista Calhorda,41,209360,0.27,0.777,7,-7.899,1,0.061,0.000132,0.00351,0.0836,0.752,204.922,4
Debede,43,172253,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82E-05,0.0868,0.791,114.714,4
I Was A Teenage Werewolf - Remastered,0,183866,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4
I Was A Teenage Werewolf - Remastered,0,183866,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4
I Wanna Be Your Dog,0,188560,0.529,0.871,4,-8.708,1,0.0351,0.0229,0.155,0.419,0.109,120.736,4
Seguir Viviendo Sin Tu Amor - Acustico,0,224000,0.616,0.678,11,-6.474,1,0.0433,0.596,0.000267,0.171,0.797,120.043,4
Eso Vive,0,181560,0.672,0.961,11,-2.564,1,0.0735,0.00576,1.30E-05,0.0306,0.922,104.054,4
Todo El Mundo Va Bailando Así,0,184693,0.692,0.441,9,-8.438,1,0.0472,0.205,0.000245,0.1,0.586,80.071,4
I Wanna Be Your Dog,0,190440,0.541,0.913,4,-8.03,1,0.0359,0.0681,0.0521,0.414,0.113,120.634,4
